Transcript stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
FGRAMPH1_01T19225,SPOM_SPBC1A4.08C,YJL014W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19243,SPOM_SPAC1F7.09C,YIR029W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19267,SPOM_SPCC1682.07,YLR005W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19277,SPOM_SPAC30D11.05,YJL024C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19281,SPOM_SPAC26F1.13C,YPL160W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19319,SPOM_SPAC27E2.10C,YNL290W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19331,SPOM_SPBC32F12.02,YGL213C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19335,SPOM_SPAC821.06,YCR002C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19347,SPOM_SPAC23H4.12,YPR023C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19349,SPOM_SPAP7G5.04C,YBR115C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19355,SPOM_SPAC15A10.02,YDR145W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19357,SPOM_SPBC119.01,YER021W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19365,SPOM_SPAC1F3.01,YOR001W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19369,SPOM_SPAC328.03,YBR126C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19371,SPOM_SPBC1685.14C,YNL212W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19385,SPOM_SPBC30D10.11,YGR216C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19401,SPOM_SPBC25H2.13C,YNL262W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19411,SPOM_SPAC589.12,YCR017C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19413,SPOM_SPBC244.02C,YDR449C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19421,SPOM_SPBC106.09,YNL172W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19423,SPOM_SPAP27G11.05C,YDR080W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19433,SPOM_SPAC343.13,YBL080C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19469,SPOM_SPAC6F12.15C,YKL022C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19471,SPOM_SPBC21H7.07C,YOR202W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19475,SPOM_SPBC1271.14,YMR062C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19479,SPOM_SPAC21E11.06,YGR083C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19487,SPOM_SPAC1002.15C,YHR058C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19489,SPOM_SPAPB1A10.06C,YMR128W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19509,SPOM_SPAC1B2.02C,YDR470C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19517,SPOM_SPAC17A5.08,YDL018C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19519,SPOM_SPCC188.11,YAL032C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19527,SPOM_SPBC25H2.04C,YDL217C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19531,SPOM_SPCC645.02,YHR100C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19533,SPOM_SPBC685.09,YBR060C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19535,SPOM_SPCC63.10C,YMR013C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19583,SPOM_SPCC1827.07C,YIL047C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19627,SPOM_SPCC1682.05C,YPL243W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19631,SPOM_SPBC365.15,YHR172W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19633,SPOM_SPAC323.02C,YGR253C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19639,SPOM_SPAC56F8.09,YDR083W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19641,SPOM_SPAC56F8.08,YER143W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19651,SPOM_SPBC651.01C,YPL093W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19653,SPOM_SPAC22H10.12C,YER136W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19669,SPOM_SPAC1071.06,YMR033W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19673,SPOM_SPCP31B10.05,YBR223C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19693,SPOM_SPBC28E12.02,YLL032C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19703,SPOM_SPCC1281.06C,YGL055W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19735,SPOM_SPAC343.19,YJL100W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19751,SPOM_SPBC25B2.05,YCL059C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19761,SPOM_SPCC1020.10,YOR267C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19763,SPOM_SPCC550.06C,YOR020C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19767,SPOM_SPAC9E9.07C,YFL005W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19771,SPOM_SPBC56F2.07C,YLR397C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19773,SPOM_SPBC216.01C,YNL201C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19779,SPOM_SPBC56F2.10C,YPL227C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19781,SPOM_SPBC713.12,YGR175C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19789,SPOM_SPAC23H3.08C,YOR026W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19791,SPOM_SPAC3G9.09C,YJR007W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19793,SPOM_SPBC336.13C,YMR035W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19795,SPOM_SPCC1442.03,YMR166C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19803,SPOM_SPAC17H9.08,YHR002W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19807,SPOM_SPBC17G9.02C,YLR418C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19819,SPOM_SPBP23A10.13,YPR162C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19839,SPOM_SPAC6G10.05C,YDR407C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19849,SPOM_SPBP8B7.20C,YNL061W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19853,SPOM_SPAC20G4.06C,YLL050C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19857,SPOM_SPAC12G12.04,YLR259C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19875,SPOM_SPBC16A3.09C,YGR048W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19889,SPOM_SPBC83.08,YPL235W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19899,SPOM_SPBC8D2.20C,YDL195W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19907,SPOM_SPCC1442.08C,YLR038C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19915,SPOM_SPBP8B7.27,YJR036C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19925,SPOM_SPAC959.02,YBL050W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19935,SPOM_SPAC4G9.10,YJL088W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19937,SPOM_SPBC14C8.04,YCL009C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19955,SPOM_SPBC23E6.09,YBR112C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19959,SPOM_SPAC24C9.12C,YLR058C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19969,SPOM_SPAC3H8.07C,YGR078C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19979,SPOM_SPBC1539.05,YER157W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T19999,SPOM_SPBC25H2.12C,YJL111W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20001,SPOM_SPAC21E11.04,YJL127C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20003,SPOM_SPAC24C9.10C,YHL004W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20015,SPOM_SPBC25H2.15,YOL022C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20021,SPOM_SPBC947.02,YKL135C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20023,SPOM_SPAC8C9.11,YGL220W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20025,SPOM_SPCC126.12,YGL221C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20031,SPOM_SPCC1919.05,YPR189W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20041,SPOM_SPAC1F3.02C,YJL095W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20053,SPOM_SPBC19G7.01C,YOL090W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20069,SPOM_SPAC6B12.10C,YIR008C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20071,SPOM_SPAC6B12.09,YOL093W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20073,SPOM_SPBC776.08C,YGR090W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20087,SPOM_SPAC5D6.13,YDR372C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20091,SPOM_SPBC1271.15C,YOL023W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20093,SPOM_SPAC1F3.04C,YOR006C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20099,SPOM_SPBC947.13,YDR527W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20103,SPOM_SPBC4B4.04,YGR054W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20121,SPOM_SPAC8C9.15C,YDR211W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20147,SPOM_SPAC607.06C,YIL108W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20149,SPOM_SPCC1442.12,YER026C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20153,SPOM_SPBC20F10.01,YHR089C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20157,SPOM_SPBC24C6.10C,YDL146W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20161,SPOM_SPBC15D4.06,YPR051W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20167,SPOM_SPAC328.01C,YDR335W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20183,SPOM_SPAC31G5.08,YOR278W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20187,SPOM_SPBC365.10,YNL059C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20191,SPOM_SPAC222.04C,YEL044W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20199,SPOM_SPBC13G1.11,YKL196C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20201,SPOM_SPBC13G1.10C,YGR271W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20225,SPOM_SPBC2A9.09,YOR281C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20235,SPOM_SPBC646.03,YMR293C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20247,SPOM_SPAC3A12.16C,YJL143W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20287,SPOM_SPAC26A3.12C,YOR048C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20289,SPOM_SPAC29E6.03C,YDL058W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20295,SPOM_SPBC1105.10,YJR033C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20299,SPOM_SPBC8D2.06,YBL076C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20303,SPOM_SPAC1834.06C,YKL189W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20321,SPOM_SPCC1620.05,YJL031C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20335,SPOM_SPAC4G9.03,YDR226W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20337,SPOM_SPCC1682.10,YOR261C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20341,SPOM_SPAC222.11,YDR044W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20343,SPOM_SPBP8B7.24C,YBL078C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20351,SPOM_SPAC19A8.15,YGL026C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20353,SPOM_SPBC14C8.10,YMR193W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20385,SPOM_SPBC16H5.11C,YBR133C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20397,SPOM_SPBC20F10.08C,YMR185W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20423,SPOM_SPBC24C6.08C,YGR057C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20425,SPOM_SPCC576.10C,YDR394W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20473,SPOM_SPAC3G6.06C,YKL113C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20477,SPOM_SPBC776.09,YDL160C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20493,SPOM_SPBC1198.10C,YCR024C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20543,SPOM_SPBC1A4.01,YGL240W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20565,SPOM_SPAC9.09,YER091C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20579,SPOM_SPAC9E9.13,YKL117W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20581,SPOM_SPAC9E9.14,YKL041W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20595,SPOM_SPAC25B8.05,YFL001W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20597,SPOM_SPAPB1E7.10,YJL011C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20603,SPOM_SPBC3D6.06C,YOL061W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20625,SPOM_SPBC800.09,YPR129W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20627,SPOM_SPAC1142.01,YDR333C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20641,SPOM_SPAC630.03,YJR065C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20645,SPOM_SPCC330.08,YNL048W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20651,SPOM_SPAC4G8.07C,YKR056W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20653,SPOM_SPBC30B4.07C,YPR056W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20673,SPOM_SPAPB1E7.02C,YPR135W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20687,SPOM_SPBC3D6.08C,YJL124C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20689,SPOM_SPAC13G6.14,YOR163W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20697,SPOM_SPAC3C7.07C,YGL017W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20699,SPOM_SPBC16G5.10,YDL111C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20705,SPOM_SPBC16E9.10C,YLL034C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20713,SPOM_SPCC1620.08,YGR244C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20717,SPOM_SPCC645.03C,YLL027W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20745,SPOM_SPAC1805.17,YGR218W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20749,SPOM_SPBC24C6.02,YFL002C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20751,SPOM_SPBC3D6.05,YOR311C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20763,SPOM_SPAC1834.11C,YBR080C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20769,SPOM_SPAC17A2.03C,YLR447C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20771,SPOM_SPBC11B10.04C,YDR337W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20773,SPOM_SPAC23G3.06,YOR310C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20779,SPOM_SPAC15A10.01,YMR301C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20795,SPOM_SPAC2E12.03C,YDR090C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20817,SPOM_SPAC227.18,YIR034C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20835,SPOM_SPBPJ4664.01,YBR003W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20859,SPOM_SPBC146.03C,YLR086W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20865,SPOM_SPBC776.15C,YDR148C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20869,SPOM_SPAC343.16,YDR234W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20901,SPOM_SPAC3A11.13,YLR200W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T20903,SPOM_SPAC2G11.06,YPR173C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22455,SPOM_SPAC10F6.10,YOR119C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22501,SPOM_SPCC1442.09,YER090W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22515,SPOM_SPBC887.07,YKL170W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22521,SPOM_SPCC16C4.03,YJR017C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22545,SPOM_SPAC23H4.07C,YKL154W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22601,SPOM_SPCC126.06,YGR080W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22629,SPOM_SPCC4B3.11C,YAL046C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22639,SPOM_SPBC14F5.07,YIL030C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22645,SPOM_SPAC57A10.05C,YIL046W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22771,SPOM_SPAC18G6.15,YER016W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22773,SPOM_SPAC30D11.03,YLL008W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22783,SPOM_SPAC56F8.02,YOR093C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22793,SPOM_SPAC17G6.15C,YOR271C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22799,SPOM_SPAC1D4.11C,YLL019C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22805,SPOM_SPAC22F3.05C,YMR138W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22809,SPOM_SPAC1851.02,YDL052C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22813,SPOM_SPBC36B7.03,YOR254C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22817,SPOM_SPBC31F10.06C,YPL218W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22823,SPOM_SPBC13E7.04,YDL004W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22851,SPOM_SPBP8B7.09C,YKL205W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22879,SPOM_SPAC664.02C,YOR141C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22893,SPOM_SPBC1A4.02C,YCL018W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22899,SPOM_SPBC543.02C,YNL227C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22909,SPOM_SPCC1020.04C,YPR187W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22913,SPOM_SPCC126.09,YKL175W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22917,SPOM_SPAC12G12.14C,YNL317W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22919,SPOM_SPAC17C9.08,YJL208C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22923,SPOM_SPAC10F6.12C,YDR410C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22939,SPOM_SPAPJ691.03,YCL057C-A,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22955,SPOM_SPCC24B10.21,YDR050C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22957,SPOM_SPBC19C2.12,YPR100W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22961,SPOM_SPBC11G11.03,YKL009W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22963,SPOM_SPBP8B7.11,YNR051C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22973,SPOM_SPAC1687.22C,YLL013C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22989,SPOM_SPBC16G5.12C,YLR234W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T22995,SPOM_SPBC15D4.15,YDL236W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23005,SPOM_SPAC824.06,YLR008C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23007,SPOM_SPAC22E12.13C,YLR009W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23023,SPOM_SPBC9B6.10,YDR168W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23051,SPOM_SPCC1840.09,YLR290C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23067,SPOM_SPBC887.12,YAL026C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23073,SPOM_SPAC23H3.02C,YPR094W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23079,SPOM_SPBC2G5.01,YNR021W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23101,SPOM_SPBC1826.01C,YPL082C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23103,SPOM_SPAC10F6.09C,YJL074C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23105,SPOM_SPCC126.05C,YNL252C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23113,SPOM_SPCC16C4.01,YDL001W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23117,SPOM_SPBC337.05C,YJL008C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23139,SPOM_SPCC1919.14C,YNL039W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23159,SPOM_SPAC2C4.06C,YNL022C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23161,SPOM_SPAC1B2.05,YLR274W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23163,SPOM_SPAC2F3.10,YDR027C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23179,SPOM_SPAC6F12.13C,YJL167W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23191,SPOM_SPCC16A11.02,YLR222C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23201,SPOM_SPAC2F3.15,YKL139W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23207,SPOM_SPAC17H9.04C,YDL167C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23217,SPOM_SPAC56F8.11,YLR066W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23219,SPOM_SPAC17A5.07C,YIL031W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23221,SPOM_SPAC2E1P5.05,YPR137W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23223,SPOM_SPAC31A2.04C,YER012W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23225,SPOM_SPCC1795.11,YOR204W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23253,SPOM_SPBC543.05C,YNL275W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23255,SPOM_SPBC543.09,YER017C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23261,SPOM_SPAC3A12.07,YOL005C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23259,SPOM_SPBC20F10.09,YER146W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23265,SPOM_SPAC890.04C,YOR272W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23275,SPOM_SPBC1734.11,YNL064C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23277,SPOM_SPCC18.13,YDR165W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23279,SPOM_SPCC18.14C,YLR340W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23281,SPOM_SPAC13F5.01C,YHR120W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23313,SPOM_SPBC17G9.09,YER025W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23327,SPOM_SPCC63.11,YDR243C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23329,SPOM_SPBC1709.02C,YGR094W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23343,SPOM_SPAC4F10.10C,YPL050C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23345,SPOM_SPBC1198.09,YGR133W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23349,SPOM_SPCC306.02C,YNL044W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23361,SPOM_SPBC1709.06,YNR015W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23365,SPOM_SPAC1F3.10C,YKL134C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23369,SPOM_SPCC737.07C,YKL017C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23373,SPOM_SPBC577.12,YLR143W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23385,SPOM_SPBC1703.14C,YOL006C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23387,SPOM_SPBC1734.13,YBR039W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23391,SPOM_SPBC1703.15C,YLR396C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23401,SPOM_SPBC2G2.12,YPR033C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23419,SPOM_SPCC1259.10,YDL104C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23425,SPOM_SPAC637.06,YDR245W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23441,SPOM_SPAC4F8.03,YLR022C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23443,SPOM_SPAC19G12.10C,YMR297W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23461,SPOM_SPBC27B12.08,YJL207C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23463,SPOM_SPBC8D2.12C,YGR021W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23477,SPOM_SPACUNK4.12C,YLR389C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23501,SPOM_SPCC663.04,YJL189W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23503,SPOM_SPBC409.05,YDR328C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23509,SPOM_SPCC1494.07,YMR259C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23515,SPOM_SPAC1834.01,YBR143C,ortholog_one2one,ortholog_one2one
