Gene stable ID	Saccharomyces cerevisiae gene stable ID	Schizosaccharomyces pombe gene stable ID	Saccharomyces cerevisiae homology type	Schizosaccharomyces pombe homology type
NCU10067	YFR052W	SPBC16G5.01	ortholog_one2one	ortholog_one2one
NCU10066	YDL145C	SPBPJ4664.04	ortholog_one2one	ortholog_one2one
NCU02349	YOR336W	SPBPJ4664.06	ortholog_one2one	ortholog_one2one
NCU02348	YGL163C	SPAC15A10.03c	ortholog_one2one	ortholog_one2one
NCU02347				
NCU15305				
NCU02346				
NCU02345				
NCU02344				
NCU02343				
NCU02342				
NCU10304				
NCU02341				
NCU02340				
NCU02339				
NCU02338				
NCU02337				
NCU15304				
NCU02336				
NCU02335				
NCU02334				
NCU02333	YPL111W	SPAC3H1.07	ortholog_one2one	ortholog_one2many
NCU02333	YPL111W	SPBP26C9.02c	ortholog_one2one	ortholog_one2many
NCU17239				
NCU17240				
NCU02331				
NCU15303				
NCU15302				
NCU15301				
NCU17244				
NCU02329				
NCU02328				
NCU02327				
NCU15300				
NCU02326				
NCU02325	YMR217W	SPAP7G5.02c	ortholog_one2one	ortholog_one2one
NCU02324				
NCU02323	YJL056C		ortholog_many2many	
NCU02323	YPR186C		ortholog_many2many	
NCU02323	YHR006W		ortholog_many2many	
NCU02323	YDR463W		ortholog_many2many	
NCU02322				
NCU02321				
NCU15299				
NCU02320				
NCU02319				
NCU02318				
NCU02317				
NCU02316				
NCU02315				
NCU02314				
NCU17247				
NCU02311				
NCU02310				
NCU10231				
NCU15298				
NCU02309				
NCU02308				
NCU02307				
NCU02306				
NCU02305	YBR003W	SPBPJ4664.01	ortholog_one2one	ortholog_one2one
NCU02304				
NCU02303				
NCU02302				
NCU02301				
NCU02300				
NCU02299				
NCU02298				
NCU02297				
NCU02296	YIR027C		ortholog_one2one	
NCU02295	YDR208W	SPAC19G12.14	ortholog_one2one	ortholog_one2one
NCU02294	YJL004C		ortholog_one2one	
NCU02293		SPBC24C6.13		ortholog_one2one
NCU02292				
NCU02291				
NCU17249				
NCU17250				
NCU02289	YBR082C		ortholog_one2one	
NCU10775	YGL160W		ortholog_many2many	
NCU10775	YLR047C		ortholog_many2many	
NCU10776	YKL113C	SPAC3G6.06c	ortholog_one2one	ortholog_one2one
NCU02287				
NCU02286				
NCU02285				
NCU02284	YNL132W	SPAC20G8.09c	ortholog_one2one	ortholog_one2one
NCU02283	YKL048C	SPACUNK12.02c	ortholog_many2many	ortholog_one2one
NCU02282	YKL004W	SPAC3H8.06	ortholog_one2one	ortholog_one2one
NCU02281	YER144C	SPBC19C2.04c	ortholog_many2many	ortholog_many2many
NCU02281	YIL156W	SPBC19C2.04c	ortholog_many2many	ortholog_many2many
NCU02281	YMR304W	SPBC19C2.04c	ortholog_many2many	ortholog_many2many
NCU02281	YDL122W	SPBC19C2.04c	ortholog_many2many	ortholog_many2many
NCU02281	YOR124C	SPBC19C2.04c	ortholog_many2many	ortholog_many2many
NCU02281	YKR098C	SPBC19C2.04c	ortholog_many2many	ortholog_many2many
NCU02281	YNL186W	SPBC19C2.04c	ortholog_many2many	ortholog_many2many
NCU02281	YER144C	SPCC1682.12c	ortholog_many2many	ortholog_many2many
NCU02281	YIL156W	SPCC1682.12c	ortholog_many2many	ortholog_many2many
NCU02281	YMR304W	SPCC1682.12c	ortholog_many2many	ortholog_many2many
NCU02281	YDL122W	SPCC1682.12c	ortholog_many2many	ortholog_many2many
NCU02281	YOR124C	SPCC1682.12c	ortholog_many2many	ortholog_many2many
NCU02281	YKR098C	SPCC1682.12c	ortholog_many2many	ortholog_many2many
NCU02281	YNL186W	SPCC1682.12c	ortholog_many2many	ortholog_many2many
NCU02281	YER144C	SPBP8B7.21	ortholog_many2many	ortholog_many2many
NCU02281	YIL156W	SPBP8B7.21	ortholog_many2many	ortholog_many2many
NCU02281	YMR304W	SPBP8B7.21	ortholog_many2many	ortholog_many2many
NCU02281	YDL122W	SPBP8B7.21	ortholog_many2many	ortholog_many2many
NCU02281	YOR124C	SPBP8B7.21	ortholog_many2many	ortholog_many2many
NCU02281	YKR098C	SPBP8B7.21	ortholog_many2many	ortholog_many2many
NCU02281	YNL186W	SPBP8B7.21	ortholog_many2many	ortholog_many2many
NCU02281	YER144C	SPAC13A11.04c	ortholog_many2many	ortholog_many2many
NCU02281	YIL156W	SPAC13A11.04c	ortholog_many2many	ortholog_many2many
NCU02281	YMR304W	SPAC13A11.04c	ortholog_many2many	ortholog_many2many
NCU02281	YDL122W	SPAC13A11.04c	ortholog_many2many	ortholog_many2many
NCU02281	YOR124C	SPAC13A11.04c	ortholog_many2many	ortholog_many2many
NCU02281	YKR098C	SPAC13A11.04c	ortholog_many2many	ortholog_many2many
NCU02281	YNL186W	SPAC13A11.04c	ortholog_many2many	ortholog_many2many
NCU02281	YER144C	SPAC23G3.08c	ortholog_many2many	ortholog_many2many
NCU02281	YIL156W	SPAC23G3.08c	ortholog_many2many	ortholog_many2many
NCU02281	YMR304W	SPAC23G3.08c	ortholog_many2many	ortholog_many2many
NCU02281	YDL122W	SPAC23G3.08c	ortholog_many2many	ortholog_many2many
NCU02281	YOR124C	SPAC23G3.08c	ortholog_many2many	ortholog_many2many
NCU02281	YKR098C	SPAC23G3.08c	ortholog_many2many	ortholog_many2many
NCU02281	YNL186W	SPAC23G3.08c	ortholog_many2many	ortholog_many2many
NCU02281	YER144C	SPAC328.06	ortholog_many2many	ortholog_many2many
NCU02281	YIL156W	SPAC328.06	ortholog_many2many	ortholog_many2many
NCU02281	YMR304W	SPAC328.06	ortholog_many2many	ortholog_many2many
NCU02281	YDL122W	SPAC328.06	ortholog_many2many	ortholog_many2many
NCU02281	YOR124C	SPAC328.06	ortholog_many2many	ortholog_many2many
NCU02281	YKR098C	SPAC328.06	ortholog_many2many	ortholog_many2many
NCU02281	YNL186W	SPAC328.06	ortholog_many2many	ortholog_many2many
NCU02281	YER144C	SPCC1494.05c	ortholog_many2many	ortholog_many2many
NCU02281	YIL156W	SPCC1494.05c	ortholog_many2many	ortholog_many2many
NCU02281	YMR304W	SPCC1494.05c	ortholog_many2many	ortholog_many2many
NCU02281	YDL122W	SPCC1494.05c	ortholog_many2many	ortholog_many2many
NCU02281	YOR124C	SPCC1494.05c	ortholog_many2many	ortholog_many2many
NCU02281	YKR098C	SPCC1494.05c	ortholog_many2many	ortholog_many2many
NCU02281	YNL186W	SPCC1494.05c	ortholog_many2many	ortholog_many2many
NCU02280				
NCU10225				
NCU10226				
NCU02278	YGL160W	SPBC947.05c	ortholog_many2many	ortholog_many2many
NCU02278	YLR047C	SPBC947.05c	ortholog_many2many	ortholog_many2many
NCU02278	YGL160W	SPBC1683.09c	ortholog_many2many	ortholog_many2many
NCU02278	YLR047C	SPBC1683.09c	ortholog_many2many	ortholog_many2many
NCU02277				
NCU02276		SPBC25H2.11c		ortholog_one2one
NCU02275				
NCU02274	YLR058C	SPAC24C9.12c	ortholog_one2one	ortholog_one2one
NCU02273	YPL154C		ortholog_one2many	
NCU02272				
NCU02271	YDR282C		ortholog_one2one	
NCU02270		SPBC691.02c		ortholog_one2one
NCU02269		SPAC4G9.20c		ortholog_one2one
NCU02268	YER157W	SPBC1539.05	ortholog_one2one	ortholog_one2one
NCU02267	YBR280C		ortholog_many2many	
NCU02267	YLR077W		ortholog_many2many	
NCU02265				
NCU02264	YGR078C	SPAC3H8.07c	ortholog_one2one	ortholog_one2one
NCU02263	YMR079W	SPAC3H8.10	ortholog_one2many	ortholog_one2one
NCU02263	YKL091C	SPAC3H8.10	ortholog_one2many	ortholog_one2one
NCU02262				
NCU02261				
NCU02260	YDR394W	SPCC576.10c	ortholog_one2one	ortholog_one2one
NCU02259	YGR057C	SPBC24C6.08c	ortholog_one2one	ortholog_one2one
NCU02258				
NCU02257	YOR208W		ortholog_many2many	
NCU02256	YOR001W	SPAC1F3.01	ortholog_one2one	ortholog_one2one
NCU17251				
NCU02255	YGR216C	SPBC30D10.11	ortholog_one2one	ortholog_one2one
NCU02254		SPAC328.08c		ortholog_one2one
NCU02253				
NCU02252				
NCU02251				
NCU02250				
NCU14151				
NCU02249	YMR127C		ortholog_one2one	
NCU02248				
NCU02247		SPBC19C2.02		ortholog_many2many
NCU02246				
NCU02245	YPL150W	SPAC890.03	ortholog_one2one	ortholog_one2one
NCU02244				
NCU02243				
NCU02242				
NCU02241				
NCU02240				
NCU02239				
NCU02238				
NCU02237	YLL035W	SPCC830.03	ortholog_one2one	ortholog_one2one
NCU02236				
NCU02235	YLR057W		ortholog_one2one	
NCU02234	YJL095W	SPAC1F3.02c	ortholog_one2one	ortholog_one2one
NCU02233	YIR007W		ortholog_one2one	
NCU02232	YIR008C	SPAC6B12.10c	ortholog_one2one	ortholog_one2one
NCU02231	YOL093W	SPAC6B12.09	ortholog_one2one	ortholog_one2one
NCU02230	YOL090W	SPBC19G7.01c	ortholog_one2one	ortholog_one2one
NCU02229				
NCU02228	YGL155W	SPAC2E1P5.04c	ortholog_one2one	ortholog_one2one
NCU02227				
NCU02226	YPR118W	SPBC23E6.10c	ortholog_one2one	ortholog_one2one
NCU02225	YMR218C	SPCC285.14	ortholog_one2one	ortholog_one2one
NCU02224	YER021W	SPBC119.01	ortholog_one2one	ortholog_one2one
NCU02223	YDR145W	SPAC15A10.02	ortholog_one2one	ortholog_one2one
NCU02222				
NCU02221				
NCU02220				
NCU02219				
NCU02218				
NCU02217				
NCU02216	YKL046C	SPBC1198.06c	ortholog_one2many	ortholog_many2many
NCU02216	YKL046C	SPBC1198.07c	ortholog_one2many	ortholog_many2many
NCU02216	YKL046C	SPCC970.02	ortholog_one2many	ortholog_many2many
NCU02215				
NCU02214				
NCU02213				
NCU02212				
NCU14150				
NCU02211	YMR192W	SPAC23D3.03c	ortholog_many2many	ortholog_one2one
NCU02209				
NCU17252				
NCU02208	YOR361C	SPAC25G10.08	ortholog_one2one	ortholog_one2one
NCU02207	YIL142W	SPAC1D4.04	ortholog_one2one	ortholog_one2one
NCU02206				
NCU02205				
NCU02204				
NCU02203	YDR266C	SPCC1223.01	ortholog_one2one	ortholog_one2one
NCU02202	YHR079C	SPAC167.01	ortholog_one2one	ortholog_one2one
NCU15680				
NCU02201	YFL041W		ortholog_many2many	
NCU14149				
NCU02200	YJL145W		ortholog_one2one	
NCU11253				
NCU02199				
NCU02198				
NCU02197				
NCU15297				
NCU02196				
NCU02195				
NCU02194				
NCU02193		SPAC186.09		ortholog_one2one
NCU15296				
NCU02192				
NCU02191				
NCU15295				
NCU02190	YOR237W	SPBC1271.12	ortholog_many2many	ortholog_many2many
NCU02190	YPL145C	SPBC1271.12	ortholog_many2many	ortholog_many2many
NCU02190	YOR237W	SPBC354.07c	ortholog_many2many	ortholog_many2many
NCU02190	YPL145C	SPBC354.07c	ortholog_many2many	ortholog_many2many
NCU02189				
NCU02188				
NCU08123				
NCU08124				
NCU08125				
NCU08126				
NCU08127	YKL046C	SPBC1198.06c	ortholog_one2many	ortholog_many2many
NCU08127	YKL046C	SPBC1198.07c	ortholog_one2many	ortholog_many2many
NCU08127	YKL046C	SPCC970.02	ortholog_one2many	ortholog_many2many
NCU08128				
NCU14148				
NCU08130				
NCU08131		SPBC16A3.13		ortholog_many2many
NCU08131		SPAC25H1.09		ortholog_many2many
NCU08132				
NCU08133	YNL036W	SPBP8B7.05c	ortholog_one2many	ortholog_one2many
NCU08134				
NCU08135	YDR097C	SPCC285.16c	ortholog_one2one	ortholog_one2one
NCU08136				
NCU08137				
NCU08138	YKL087C	SPAC24C9.02c	ortholog_one2one	ortholog_one2one
NCU11380				
NCU11381	YNR043W	SPAC24C9.03	ortholog_one2one	ortholog_one2one
NCU08140				
NCU08141				
NCU17257				
NCU17258				
NCU08145				
NCU15294				
NCU08146				
NCU08147				
NCU14147				
NCU08148				
NCU08149				
NCU08150				
NCU08151	YMR156C	SPAC23C11.04c	ortholog_one2one	ortholog_one2one
NCU08152				
NCU08153				
NCU08154				
NCU08155				
NCU08156				
NCU08157				
NCU08158				
NCU08159				
NCU08161		SPAC6G9.03c		ortholog_one2one
NCU08162	YHR018C	SPBC1539.03c	ortholog_one2one	ortholog_one2many
NCU08162	YHR018C	SPBC1773.14	ortholog_one2one	ortholog_one2many
NCU08163				
NCU08164	YKL107W		ortholog_many2many	
NCU08165				
NCU08166				
NCU14146				
NCU08167		SPBC17G9.06c		ortholog_one2one
NCU08168				
NCU17260				
NCU17261	YPR194C		ortholog_one2one	
NCU08169				
NCU08170				
NCU08171				
NCU08172				
NCU08173				
NCU10080				
NCU08174				
NCU08175				
NCU15293				
NCU08176				
NCU08177	YJL057C		ortholog_one2one	
NCU08178				
NCU08179				
NCU17263				
NCU08180	YDL194W		ortholog_one2many	
NCU08180	YDL138W		ortholog_one2many	
NCU11382				
NCU11383				
NCU08182				
NCU17264				
NCU08183				
NCU08184	YOR344C		ortholog_many2many	
NCU08185				
NCU08186				
NCU08187				
NCU08188				
NCU15292				
NCU05749				
NCU05750	YMR234W		ortholog_one2one	
NCU05751				
NCU05752				
NCU05753	YCL008C		ortholog_one2one	
NCU05754				
NCU05755				
NCU05756				
NCU15291				
NCU05757	YJL126W	SPBC651.02	ortholog_one2one	ortholog_one2one
NCU05758				
NCU05759				
NCU05760				
NCU05761				
NCU05762				
NCU05763				
NCU17267				
NCU05764				
NCU17268				
NCU17269				
NCU17270				
NCU17271				
NCU05766				
NCU05767				
NCU05768				
NCU05769				
NCU05770				
NCU05771				
NCU05772				
NCU10416				
NCU05773				
NCU05774				
NCU05775	YNL101W		ortholog_many2many	
NCU05775	YIL088C		ortholog_many2many	
NCU17272				
NCU05776				
NCU05777				
NCU05778	YPL135W	SPAC227.13c	ortholog_one2many	ortholog_one2one
NCU05778	YOR226C	SPAC227.13c	ortholog_one2many	ortholog_one2one
NCU05779				
NCU05780		SPAC688.04c		ortholog_many2many
NCU05781	YJL030W	SPBC20F10.06	ortholog_one2one	ortholog_one2one
NCU05782	YGL078C	SPBC17D1.06	ortholog_one2one	ortholog_one2one
NCU05783	YBL020W	SPBC887.19	ortholog_one2one	ortholog_one2one
NCU05784				
NCU05785	YAL053W	SPAC1F7.03	ortholog_many2many	ortholog_one2many
NCU05785	YOR365C	SPAC1F7.03	ortholog_many2many	ortholog_one2many
NCU05785	YGL139W	SPAC1F7.03	ortholog_many2many	ortholog_one2many
NCU05785	YPL221W	SPAC1F7.03	ortholog_many2many	ortholog_one2many
NCU05786				
NCU05787				
NCU05788				
NCU05789				
NCU15290				
NCU05790				
NCU17274				
NCU05791		SPBC1289.10c		ortholog_one2many
NCU05791		SPCC1494.10		ortholog_one2many
NCU14145				
NCU05794				
NCU05795				
NCU05796	YKR068C	SPAC644.18c	ortholog_one2one	ortholog_one2one
NCU05797		SPBC1289.11		ortholog_one2one
NCU05798				
NCU17275				
NCU05800	YNL255C		ortholog_one2one	
NCU15289				
NCU05801				
NCU05802		SPBC15C4.05		ortholog_one2one
NCU05803	YGL195W	SPAC18G6.05c	ortholog_one2one	ortholog_one2one
NCU05804	YBR084C-A	SPBC56F2.02	ortholog_one2many	ortholog_one2many
NCU05804	YBL027W	SPBC56F2.02	ortholog_one2many	ortholog_one2many
NCU05804	YBR084C-A	SPCC1682.14	ortholog_one2many	ortholog_one2many
NCU05804	YBL027W	SPCC1682.14	ortholog_one2many	ortholog_one2many
NCU05805	YBR263W		ortholog_one2one	
NCU05807				
NCU05808				
NCU05809				
NCU05810	YMR116C	SPAC6B12.15	ortholog_one2one	ortholog_one2one
NCU05811				
NCU05812				
NCU05813	YNL177C	SPCC1739.02c	ortholog_one2one	ortholog_one2one
NCU05814				
NCU05816				
NCU17277				
NCU05817				
NCU05818				
NCU05819				
NCU05820				
NCU05821				
NCU05822				
NCU05823				
NCU17278				
NCU05824				
NCU15679				
NCU05825				
NCU05826				
NCU10954				
NCU05827				
NCU05828				
NCU15288				
NCU05829				
NCU05830	YKR039W		ortholog_one2many	
NCU05831				
NCU05832				
NCU05833				
NCU05834				
NCU05835				
NCU05836				
NCU11308				
NCU05837	YLL040C	SPBC21C3.01c	ortholog_one2one	ortholog_one2one
NCU05838				
NCU17281				
NCU05839				
NCU05840				
NCU05841				
NCU05842				
NCU05843	YNL142W	SPAC2E1P3.02c	ortholog_one2one	ortholog_one2one
NCU05844				
NCU05845				
NCU05846				
NCU05848				
NCU05849				
NCU05850		SPAC26F1.14c		ortholog_one2one
NCU05851				
NCU05852				
NCU05853				
NCU05854				
NCU05855				
NCU05856	YMR068W		ortholog_one2many	
NCU05858				
NCU05859				
NCU05860				
NCU05861	YER176W		ortholog_many2many	
NCU05862	YBR293W	SPBC460.03	ortholog_one2many	ortholog_one2many
NCU05863				
NCU05864				
NCU05865				
NCU05866				
NCU17282				
NCU17283				
NCU05869				
NCU05870				
NCU17284				
NCU05872				
NCU05873				
NCU11307	YLR220W		ortholog_one2one	
NCU11306				
NCU05875				
NCU05876				
NCU17285				
NCU05877				
NCU05878				
NCU05880				
NCU05881				
NCU05882				
NCU05883				
NCU05884	YAL067C		ortholog_one2one	
NCU05885				
NCU14144				
NCU05886				
NCU05887				
NCU05888				
NCU11305				
NCU05889		SPBC646.09c		ortholog_one2one
NCU05890		SPAC3H8.03		ortholog_one2one
NCU05891				
NCU05892				
NCU05893		SPBC21.03c		ortholog_one2one
NCU05894	YDR449C	SPBC244.02c	ortholog_one2one	ortholog_one2one
NCU05895	YCR017C	SPAC589.12	ortholog_one2one	ortholog_one2one
NCU05896				
NCU05897				
NCU05899				
NCU05900				
NCU05901	YNL172W	SPBC106.09	ortholog_one2one	ortholog_one2one
NCU05902	YDR080W	SPAP27G11.05c	ortholog_one2one	ortholog_one2one
NCU05903				
NCU10285				
NCU09635				
NCU09636				
NCU09637				
NCU09638				
NCU09639				
NCU09640				
NCU09641				
NCU10572				
NCU09642	YPR003C	SPCC320.05	ortholog_one2one	ortholog_one2one
NCU09643	YBR029C	SPBC13A2.03	ortholog_one2one	ortholog_one2one
NCU09644				
NCU09645				
NCU09646				
NCU09647				
NCU09648				
NCU09649				
NCU09650				
NCU16719				
NCU09651				
NCU09652				
NCU09653				
NCU09654				
NCU11415				
NCU11414				
NCU09656				
NCU09657		SPAC4F10.13c		ortholog_one2one
NCU09658	YNL313C	SPAC19B12.01	ortholog_one2one	ortholog_one2one
NCU09659				
NCU09660				
NCU16720				
NCU09663				
NCU09664				
NCU09665				
NCU07581				
NCU07582				
NCU07583				
NCU07584	YDR323C	SPAC17G6.08	ortholog_one2one	ortholog_one2one
NCU07585		SPAC4D7.06c		ortholog_one2one
NCU07586				
NCU07587	YLR182W	SPBC336.12c	ortholog_one2one	ortholog_one2one
NCU07588				
NCU07589	YEL066W	SPAC1002.07c	ortholog_one2many	ortholog_one2one
NCU07589	YPR193C	SPAC1002.07c	ortholog_one2many	ortholog_one2one
NCU07590				
NCU16721				
NCU16722				
NCU07592				
NCU07593				
NCU07594				
NCU07595				
NCU07596				
NCU07597				
NCU11365		SPBC660.12c		ortholog_one2one
NCU11364		SPBC1773.04		ortholog_many2many
NCU11364		SPAC513.07		ortholog_many2many
NCU11363				
NCU07599				
NCU07600				
NCU07601				
NCU16723				
NCU07602				
NCU07603				
NCU07604		SPCC1020.12c		ortholog_one2one
NCU11362		SPAC27D7.08c		ortholog_one2one
NCU16724				
NCU16725				
NCU07606				
NCU10258		SPAPB1A11.04c		ortholog_one2many
NCU07607	YKL217W		ortholog_one2one	
NCU07608	YOR095C	SPAC144.12	ortholog_one2one	ortholog_one2one
NCU07609				
NCU07610				
NCU10766				
NCU10936				
NCU07613				
NCU07614				
NCU07615				
NCU07616				
NCU07617				
NCU07618				
NCU07619				
NCU07620				
NCU14087				
NCU15137				
NCU07621	YGL255W		ortholog_one2one	
NCU07622				
NCU07623		SPAC1039.07c		ortholog_one2one
NCU07624				
NCU07625				
NCU07626	YDR248C	SPAC4G9.12	ortholog_one2many	ortholog_one2many
NCU07627				
NCU07628				
NCU07629				
NCU07630				
NCU07631				
NCU15138				
NCU07632				
NCU07633				
NCU07634				
NCU07635				
NCU07636				
NCU07637				
NCU07638				
NCU16728				
NCU07640				
NCU07641				
NCU07642				
NCU07643				
NCU07644				
NCU07645				
NCU07646				
NCU07647				
NCU07648				
NCU07649				
NCU07651				
NCU07652				
NCU07653				
NCU07654	YJR093C	SPAC22G7.10	ortholog_one2one	ortholog_one2one
NCU07655				
NCU07656				
NCU07657				
NCU07658	YDR170C	SPAC30.01c	ortholog_one2one	ortholog_one2many
NCU07658	YDR170C	SPAC4D7.01c	ortholog_one2one	ortholog_one2many
NCU07659	YNL071W	SPCC794.07	ortholog_one2one	ortholog_one2one
NCU14088				
NCU04851		SPAC139.03		ortholog_one2one
NCU04852				
NCU04853				
NCU16729				
NCU04854				
NCU04855	YKR023W	SPAC1A6.01c	ortholog_one2one	ortholog_one2one
NCU04856	YPR035W	SPAC23H4.06	ortholog_one2one	ortholog_one2one
NCU04857				
NCU04859	YOR025W		ortholog_one2one	
NCU15139				
NCU04860				
NCU04861	YMR068W		ortholog_one2many	
NCU04862				
NCU04865				
NCU04866	YOR337W		ortholog_many2many	
NCU15140				
NCU04867				
NCU15141				
NCU15142				
NCU04869				
NCU15143				
NCU15144				
NCU15145				
NCU15146				
NCU04870				
NCU04871				
NCU04872				
NCU04873				
NCU04874				
NCU04875				
NCU04876				
NCU04877				
NCU10644				
NCU10502				
NCU04879				
NCU16738				
NCU04880				
NCU10836				
NCU04881				
NCU04882				
NCU04883				
NCU04884				
NCU04885				
NCU04886				
NCU15147				
NCU11129	YJL172W	SPAC24C9.08	ortholog_one2one	ortholog_one2one
NCU04887	YBR015C		ortholog_one2many	
NCU04887	YJL186W		ortholog_one2many	
NCU04888				
NCU04889				
NCU04890				
NCU04891				
NCU04892				
NCU04893				
NCU04894				
NCU16740				
NCU04896				
NCU04897				
NCU04898	YEL031W	SPACUNK4.07c	ortholog_one2one	ortholog_one2one
NCU04899	YKL085W	SPCC306.08c	ortholog_one2one	ortholog_one2one
NCU04900				
NCU04901				
NCU04902				
NCU04903				
NCU04904				
NCU04905				
NCU04906				
NCU16741				
NCU04907				
NCU16742				
NCU04908				
NCU11293				
NCU04909				
NCU04910				
NCU04911				
NCU04912				
NCU04913				
NCU04914				
NCU04915				
NCU04916				
NCU04917				
NCU04918				
NCU04919				
NCU04920	YDR213W		ortholog_one2many	
NCU04920	YLR228C		ortholog_one2many	
NCU04921				
NCU04922				
NCU16743				
NCU04923				
NCU04924	YKR070W		ortholog_one2one	
NCU04925				
NCU16744				
NCU04926				
NCU04927				
NCU16745				
NCU04928				
NCU14089				
NCU04930				
NCU04931				
NCU04932				
NCU04933				
NCU04934				
NCU04935				
NCU04936				
NCU04937				
NCU04938				
NCU04939				
NCU04940	YMR152W	SPBC16A3.02c	ortholog_one2many	ortholog_one2one
NCU04941				
NCU04942				
NCU11043				
NCU04943				
NCU04944	YOR143C	SPAC6F12.05c	ortholog_one2one	ortholog_one2one
NCU04945	YKL195W	SPAC57A10.11c	ortholog_one2one	ortholog_one2one
NCU04946				
NCU16746				
NCU15627				
NCU04947				
NCU04948				
NCU04949				
NCU04950				
NCU04951				
NCU04952				
NCU04953				
NCU04954				
NCU04955				
NCU04959				
NCU04960				
NCU04961				
NCU04962				
NCU04963				
NCU04974				
NCU15148				
NCU15149				
NCU04983				
NCU04984				
NCU16750				
NCU16751				
NCU11067				
NCU04986				
NCU04987	YOL002C	SPBC12C2.09c	ortholog_one2many	ortholog_one2one
NCU04987	YDR492W	SPBC12C2.09c	ortholog_one2many	ortholog_one2one
NCU04988				
NCU04990	YDR247W	SPBC19C2.05	ortholog_one2many	ortholog_one2one
NCU04990	YPL026C	SPBC19C2.05	ortholog_one2many	ortholog_one2one
NCU07973				
NCU10853		SPCC777.14		ortholog_one2one
NCU07972				
NCU07971		SPBC354.08c		ortholog_one2one
NCU14090				
NCU07970				
NCU07969				
NCU07967				
NCU07966				
NCU07965	YPR183W	SPAC31G5.16c	ortholog_one2one	ortholog_one2one
NCU07964				
NCU07963				
NCU07962				
NCU07960				
NCU07959				
NCU07958	YNL202W		ortholog_one2one	
NCU07957				
NCU07956	YOR145C	SPAC2C4.11c	ortholog_one2one	ortholog_one2one
NCU07954		SPAC3A12.13c		ortholog_one2one
NCU07955	YHR194W	SPAC3H1.04c	ortholog_one2one	ortholog_one2one
NCU07953				
NCU07952	YNL027W		ortholog_one2one	
NCU07951				
NCU07949				
NCU07948				
NCU07947				
NCU10400				
NCU07946				
NCU07945				
NCU07943				
NCU07944				
NCU07942	YDR087C	SPBC9B6.07	ortholog_one2one	ortholog_one2one
NCU15150				
NCU07941	YLR027C	SPAC10F6.13c	ortholog_one2one	ortholog_one2one
NCU07940				
NCU07939	YOR075W	SPCC895.04c	ortholog_one2one	ortholog_one2one
NCU07938				
NCU15151				
NCU07937	YOR171C	SPAC4A8.07c	ortholog_one2many	ortholog_one2one
NCU07937	YLR260W	SPAC4A8.07c	ortholog_one2many	ortholog_one2one
NCU07936	YDL040C	SPCC338.07c	ortholog_one2one	ortholog_one2one
NCU07935				
