Gene stable ID,Saccharomyces cerevisiae gene stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
NCU04080,YDR126W,SPOM_SPBC13G1.07,ortholog_one2one,ortholog_one2one
NCU04087,YDR214W,SPOM_SPBC1711.08,ortholog_one2one,ortholog_one2one
NCU09862,YML110C,SPOM_SPCC4G3.04C,ortholog_one2one,ortholog_one2one
NCU09866,YKL010C,SPOM_SPAC12B10.01C,ortholog_one2one,ortholog_one2one
NCU06003,YDL055C,SPOM_SPCC1906.01,ortholog_one2one,ortholog_one2one
NCU05999,YDL090C,SPOM_SPAC17G6.04C,ortholog_one2one,ortholog_one2one
NCU05995,YLL039C,SPOM_SPBC337.08C,ortholog_one2one,ortholog_one2one
NCU05991,YLR100W,SPOM_SPBC1709.07,ortholog_one2one,ortholog_one2one
NCU05983,YDR487C,SPOM_SPBC23E6.06C,ortholog_one2one,ortholog_one2one
NCU05982,YOL096C,SPOM_SPCC162.05,ortholog_one2one,ortholog_one2one
NCU05971,YER078C,SPOM_SPAC12B10.05,ortholog_one2one,ortholog_one2one
NCU10049,YBR217W,SPOM_SPAC1783.06C,ortholog_one2one,ortholog_one2one
NCU10048,YBR176W,SPOM_SPAC5H10.09C,ortholog_one2one,ortholog_one2one
NCU05960,YBR004C,SPOM_SPAC18B11.05,ortholog_one2one,ortholog_one2one
NCU05959,YMR197C,SPOM_SPBC3B9.10,ortholog_one2one,ortholog_one2one
NCU05944,YOL135C,SPOM_SPBC14F5.08,ortholog_one2one,ortholog_one2one
NCU05942,YGR135W,SPOM_SPAC13C5.01C,ortholog_one2one,ortholog_one2one
NCU05941,YDR284C,SPOM_SPBC409.18,ortholog_one2one,ortholog_one2one
NCU05927,YLR289W,SPOM_SPAC1B3.04C,ortholog_one2one,ortholog_one2one
NCU05129,YER090W,SPOM_SPCC1442.09,ortholog_one2one,ortholog_one2one
NCU05120,YOR151C,SPOM_SPAC23G3.01,ortholog_one2one,ortholog_one2one
NCU05077,YBR290W,SPOM_SPAC328.07C,ortholog_one2one,ortholog_one2one
NCU05075,YBR291C,SPOM_SPAC19G12.05,ortholog_one2one,ortholog_one2one
NCU05029,YMR301C,SPOM_SPAC15A10.01,ortholog_one2one,ortholog_one2one
NCU05008,YKL192C,SPOM_SPAC4H3.09,ortholog_one2one,ortholog_one2one
NCU09609,YKL089W,SPOM_SPBC1861.01C,ortholog_one2one,ortholog_one2one
NCU03579,YBL036C,SPOM_SPAC644.09,ortholog_one2one,ortholog_one2one
NCU03576,YKL189W,SPOM_SPAC1834.06C,ortholog_one2one,ortholog_one2one
NCU03575,YBL076C,SPOM_SPBC8D2.06,ortholog_one2one,ortholog_one2one
NCU03561,YDL198C,SPOM_SPCC1682.09C,ortholog_one2one,ortholog_one2one
NCU03560,YPR190C,SPOM_SPAPB1E7.03,ortholog_one2one,ortholog_one2one
NCU03559,YPR191W,SPOM_SPCC613.10,ortholog_one2one,ortholog_one2one
NCU03557,YEL053C,SPOM_SPBC1861.03,ortholog_one2one,ortholog_one2one
NCU03546,YDR017C,SPOM_SPCC970.08,ortholog_one2one,ortholog_one2one
NCU03505,YER169W,SPOM_SPAC343.11C,ortholog_one2one,ortholog_one2one
NCU03503,YGL065C,SPOM_SPBC11B10.01,ortholog_one2one,ortholog_one2one
NCU03495,YCR079W,SPOM_SPAC4A8.03C,ortholog_one2one,ortholog_one2one
NCU03492,YMR272C,SPOM_SPAC19G12.08,ortholog_one2one,ortholog_one2one
NCU03488,YEL021W,SPOM_SPCC330.05C,ortholog_one2one,ortholog_one2one
NCU03482,YDR190C,SPOM_SPAPB8E5.09,ortholog_one2one,ortholog_one2one
NCU03479,YLR277C,SPOM_SPAC17G6.16C,ortholog_one2one,ortholog_one2one
NCU03465,YNL024C-A,SPOM_SPBC530.16,ortholog_one2one,ortholog_one2one
NCU03462,YJR052W,SPOM_SPBC25B2.11,ortholog_one2one,ortholog_one2one
NCU03459,YOL073C,SPOM_SPAC1486.02C,ortholog_one2one,ortholog_one2one
NCU03440,YBL037W,SPOM_SPBC691.03C,ortholog_one2one,ortholog_one2one
NCU03438,YIL062C,SPOM_SPAC17G8.04C,ortholog_one2one,ortholog_one2one
NCU03436,YDL047W,SPOM_SPCC1739.12,ortholog_one2one,ortholog_one2one
NCU03425,YCR053W,SPOM_SPAC9E9.06C,ortholog_one2one,ortholog_one2one
NCU03423,YLR250W,SPOM_SPCC613.03,ortholog_one2one,ortholog_one2one
NCU03415,YER073W,SPOM_SPAC9E9.09C,ortholog_one2one,ortholog_one2one
NCU03409,YKL149C,SPOM_SPAC17A5.02C,ortholog_one2one,ortholog_one2one
NCU03407,YKR055W,SPOM_SPAC16A10.04,ortholog_one2one,ortholog_one2one
NCU03406,YPL046C,SPOM_SPBC1861.07,ortholog_one2one,ortholog_one2one
NCU03397,YNR032C-A,SPOM_SPBC31E1.03,ortholog_one2one,ortholog_one2one
NCU03396,YOR310C,SPOM_SPAC23G3.06,ortholog_one2one,ortholog_one2one
NCU03395,YLR447C,SPOM_SPAC17A2.03C,ortholog_one2one,ortholog_one2one
NCU03394,YDR337W,SPOM_SPBC11B10.04C,ortholog_one2one,ortholog_one2one
NCU03387,YBR080C,SPOM_SPAC1834.11C,ortholog_one2one,ortholog_one2one
NCU03381,YOR311C,SPOM_SPBC3D6.05,ortholog_one2one,ortholog_one2one
NCU03380,YFL002C,SPOM_SPBC24C6.02,ortholog_one2one,ortholog_one2one
NCU03367,YDR333C,SPOM_SPAC1142.01,ortholog_one2one,ortholog_one2one
NCU03366,YPR129W,SPOM_SPBC800.09,ortholog_one2one,ortholog_one2one
NCU03363,YJL050W,SPOM_SPAC6F12.16C,ortholog_one2one,ortholog_one2one
NCU03362,YDL015C,SPOM_SPBC646.07C,ortholog_one2one,ortholog_one2one
NCU03359,YPR024W,SPOM_SPCC965.04C,ortholog_one2one,ortholog_one2one
NCU03357,YDL190C,SPOM_SPAC20H4.10,ortholog_one2one,ortholog_one2one
NCU03347,YJL060W,SPOM_SPAC6B12.04C,ortholog_one2one,ortholog_one2one
NCU03344,YBR070C,SPOM_SPAC5D6.06C,ortholog_one2one,ortholog_one2one
NCU03341,YIL068C,SPOM_SPCC1235.10C,ortholog_one2one,ortholog_one2one
NCU03339,YPL091W,SPOM_SPBC17A3.07,ortholog_one2one,ortholog_one2one
NCU03335,YMR161W,SPOM_SPBC17A3.05C,ortholog_one2one,ortholog_one2one
NCU05347,YOL012C,SPOM_SPBC11B10.10C,ortholog_one2one,ortholog_one2one
NCU05360,YNL321W,SPOM_SPAC521.04C,ortholog_one2one,ortholog_one2one
NCU05363,YGL048C,SPOM_SPBC23G7.12C,ortholog_one2one,ortholog_one2one
NCU05364,YER075C,SPOM_SPAC26F1.10C,ortholog_one2one,ortholog_one2one
NCU05389,YPL020C,SPOM_SPBC19G7.09,ortholog_one2one,ortholog_one2one
NCU05392,YOL141W,SPOM_SPBC19C7.08C,ortholog_one2one,ortholog_one2one
NCU05400,YGR178C,SPOM_SPBC21B10.03C,ortholog_one2one,ortholog_one2one
NCU05410,YOL140W,SPOM_SPCC777.09C,ortholog_one2one,ortholog_one2one
NCU05418,YHR068W,SPOM_SPBC1271.04C,ortholog_one2one,ortholog_one2one
NCU05420,YGL148W,SPOM_SPCC1223.14,ortholog_one2one,ortholog_one2one
NCU05421,YJL046W,SPOM_SPBC17A3.09C,ortholog_one2one,ortholog_one2one
NCU05422,YMR231W,SPOM_SPAC823.12,ortholog_one2one,ortholog_one2one
NCU05423,YDR311W,SPOM_SPAC16E8.11C,ortholog_one2one,ortholog_one2one
NCU05425,YIL125W,SPOM_SPBC3H7.03C,ortholog_one2one,ortholog_one2one
NCU05430,YJR121W,SPOM_SPAC222.12C,ortholog_one2one,ortholog_one2one
NCU05433,YNL261W,SPOM_SPBC646.14C,ortholog_one2one,ortholog_one2one
NCU05452,YMR240C,SPOM_SPAC22F8.10C,ortholog_one2one,ortholog_one2one
NCU05454,YIL155C,SPOM_SPCC1223.03C,ortholog_one2one,ortholog_one2one
NCU06854,YPL235W,SPOM_SPBC83.08,ortholog_one2one,ortholog_one2one
NCU06842,YBR112C,SPOM_SPBC23E6.09,ortholog_one2one,ortholog_one2one
NCU06839,YOL107W,SPOM_SPCC1235.08C,ortholog_one2one,ortholog_one2one
NCU06780,YKR056W,SPOM_SPAC4G8.07C,ortholog_one2one,ortholog_one2one
NCU06779,YNL048W,SPOM_SPCC330.08,ortholog_one2one,ortholog_one2one
NCU06774,YDR137W,SPOM_SPBC23E6.08,ortholog_one2one,ortholog_one2one
NCU06771,YBL040C,SPOM_SPBP8B7.22,ortholog_one2one,ortholog_one2one
NCU06769,YBR087W,SPOM_SPBC83.14C,ortholog_one2one,ortholog_one2one
NCU06768,YBL038W,SPOM_SPBC1105.03C,ortholog_one2one,ortholog_one2one
NCU06767,YOR217W,SPOM_SPBC23E6.07C,ortholog_one2one,ortholog_one2one
NCU06764,YML092C,SPOM_SPCC1442.06,ortholog_one2one,ortholog_one2one
NCU06762,YJL183W,SPOM_SPBC8D2.17,ortholog_one2one,ortholog_one2one
NCU06756,YJR036C,SPOM_SPBP8B7.27,ortholog_one2one,ortholog_one2one
NCU06749,YGR220C,SPOM_SPAC644.17C,ortholog_one2one,ortholog_one2one
NCU06741,YLR038C,SPOM_SPCC1442.08C,ortholog_one2one,ortholog_one2one
NCU01843,YJL014W,SPOM_SPBC1A4.08C,ortholog_one2one,ortholog_one2one
NCU01822,YHR012W,SPOM_SPAC15E1.06,ortholog_one2one,ortholog_one2one
NCU01820,YGR218W,SPOM_SPAC1805.17,ortholog_one2one,ortholog_one2one
NCU01816,YIR029W,SPOM_SPAC1F7.09C,ortholog_one2one,ortholog_one2one
NCU01809,YLL034C,SPOM_SPBC16E9.10C,ortholog_one2one,ortholog_one2one
NCU01806,YDL111C,SPOM_SPBC16G5.10,ortholog_one2one,ortholog_one2one
NCU01804,YOR163W,SPOM_SPAC13G6.14,ortholog_one2one,ortholog_one2one
NCU01803,YGL017W,SPOM_SPAC3C7.07C,ortholog_one2one,ortholog_one2one
NCU01800,YBR251W,SPOM_SPAC4G9.17C,ortholog_one2one,ortholog_one2one
NCU01792,YKL117W,SPOM_SPAC9E9.13,ortholog_one2one,ortholog_one2one
NCU01791,YKL041W,SPOM_SPAC9E9.14,ortholog_one2one,ortholog_one2one
NCU01785,YJL011C,SPOM_SPAPB1E7.10,ortholog_one2one,ortholog_one2one
NCU01784,YFL001W,SPOM_SPAC25B8.05,ortholog_one2one,ortholog_one2one
NCU01779,YKL040C,SPOM_SPBC1709.19C,ortholog_one2one,ortholog_one2one
NCU01772,YOR207C,SPOM_SPAC4G9.08C,ortholog_one2one,ortholog_one2one
NCU01771,YDR004W,SPOM_SPAC20H4.07,ortholog_one2one,ortholog_one2one
NCU01758,YPL222W,SPOM_SPAC20G4.05C,ortholog_one2one,ortholog_one2one
NCU01756,YJR065C,SPOM_SPAC630.03,ortholog_one2one,ortholog_one2one
NCU01747,YPL110C,SPOM_SPAPB1E7.05,ortholog_one2one,ortholog_one2one
NCU01744,YDL171C,SPOM_SPAPB1E7.07,ortholog_one2one,ortholog_one2one
NCU01741,YIL004C,SPOM_SPAC23C4.13,ortholog_one2one,ortholog_one2one
NCU01725,YLR316C,SPOM_SPAP27G11.04C,ortholog_one2one,ortholog_one2one
NCU01722,YCR051W,SPOM_SPAC26H5.05,ortholog_one2one,ortholog_one2one
NCU01705,YML014W,SPOM_SPAC13D6.03C,ortholog_one2one,ortholog_one2one
NCU01696,YDR228C,SPOM_SPAC4G9.04C,ortholog_one2one,ortholog_one2one
NCU01689,YMR241W,SPOM_SPBC83.13,ortholog_one2one,ortholog_one2one
NCU01674,YBL050W,SPOM_SPAC959.02,ortholog_one2one,ortholog_one2one
NCU01670,YFR003C,SPOM_SPAC6B12.13,ortholog_one2one,ortholog_one2one
NCU01667,YJL088W,SPOM_SPAC4G9.10,ortholog_one2one,ortholog_one2one
NCU01666,YCL009C,SPOM_SPBC14C8.04,ortholog_one2one,ortholog_one2one
NCU01658,YJR033C,SPOM_SPBC1105.10,ortholog_one2one,ortholog_one2one
NCU01652,YLR303W,SPOM_SPBC428.11,ortholog_one2one,ortholog_one2one
NCU01644,YDL058W,SPOM_SPAC29E6.03C,ortholog_one2one,ortholog_one2one
NCU01643,YOR048C,SPOM_SPAC26A3.12C,ortholog_one2one,ortholog_one2one
NCU01638,YOR341W,SPOM_SPBC4C3.05C,ortholog_one2one,ortholog_one2one
NCU01637,YDR473C,SPOM_SPAC29E6.02,ortholog_one2one,ortholog_one2one
NCU01632,YDR127W,SPOM_SPAC1834.02,ortholog_one2one,ortholog_one2one
NCU01625,YER171W,SPOM_SPAC1D4.12,ortholog_one2one,ortholog_one2one
NCU01615,YMR185W,SPOM_SPBC20F10.08C,ortholog_one2one,ortholog_one2one
NCU01614,YPR182W,SPOM_SPBC3E7.14,ortholog_one2one,ortholog_one2one
NCU01606,YDR298C,SPOM_SPCC1840.06,ortholog_one2one,ortholog_one2one
NCU01605,YIL106W,SPOM_SPBC428.13C,ortholog_one2one,ortholog_one2one
NCU01601,YJL124C,SPOM_SPBC3D6.08C,ortholog_one2one,ortholog_one2one
NCU01596,YDL097C,SPOM_SPAC23G3.11,ortholog_one2one,ortholog_one2one
NCU01595,YLL011W,SPOM_SPBC1A4.07C,ortholog_one2one,ortholog_one2one
NCU01589,YLR259C,SPOM_SPAC12G12.04,ortholog_one2one,ortholog_one2one
NCU01587,YLL050C,SPOM_SPAC20G4.06C,ortholog_one2one,ortholog_one2one
NCU01580,YPR056W,SPOM_SPBC30B4.07C,ortholog_one2one,ortholog_one2one
NCU01571,YJL031C,SPOM_SPCC1620.05,ortholog_one2one,ortholog_one2one
NCU01568,YNL003C,SPOM_SPAC12B10.09,ortholog_one2one,ortholog_one2one
NCU01564,YNL083W,SPOM_SPBC12D12.05C,ortholog_one2one,ortholog_one2one
NCU01563,YNL025C,SPOM_SPBC12D12.06,ortholog_one2one,ortholog_one2one
NCU01553,YNR041C,SPOM_SPAC56F8.04C,ortholog_one2one,ortholog_one2one
NCU01550,YDR226W,SPOM_SPAC4G9.03,ortholog_one2one,ortholog_one2one
NCU01547,YOR261C,SPOM_SPCC1682.10,ortholog_one2one,ortholog_one2one
NCU01546,YDR044W,SPOM_SPAC222.11,ortholog_one2one,ortholog_one2one
NCU01545,YBL078C,SPOM_SPBP8B7.24C,ortholog_one2one,ortholog_one2one
NCU01539,YDL077C,SPOM_SPAC23H4.14,ortholog_one2one,ortholog_one2one
NCU01525,YNL021W,SPOM_SPBC800.03,ortholog_one2one,ortholog_one2one
NCU01524,YOL077C,SPOM_SPBC800.06,ortholog_one2one,ortholog_one2one
NCU01516,YOR232W,SPOM_SPBC3B9.19,ortholog_one2one,ortholog_one2one
NCU01515,YIL021W,SPOM_SPCC1442.10C,ortholog_one2one,ortholog_one2one
NCU01512,YPR047W,SPOM_SPCC736.03C,ortholog_one2one,ortholog_one2one
NCU01506,YNL213C,SPOM_SPAC6B12.06C,ortholog_one2one,ortholog_one2one
NCU01503,YDL060W,SPOM_SPAC23H4.15,ortholog_one2one,ortholog_one2one
NCU01502,YER082C,SPOM_SPAC959.03C,ortholog_one2one,ortholog_one2one
NCU01501,YBL057C,SPOM_SPAC19A8.14,ortholog_one2one,ortholog_one2one
NCU01500,YNL129W,SPOM_SPBP22H7.06,ortholog_one2one,ortholog_one2one
NCU01486,YLR384C,SPOM_SPBC36.07,ortholog_one2one,ortholog_one2one
NCU08515,YBR127C,SPOM_SPAC637.05C,ortholog_one2one,ortholog_one2one
NCU08510,YPL083C,SPOM_SPCC613.09,ortholog_one2one,ortholog_one2one
NCU08507,YGR211W,SPOM_SPAC15A10.04C,ortholog_one2one,ortholog_one2one
NCU08505,YCR090C,SPOM_SPBC2D10.03C,ortholog_one2one,ortholog_one2one
NCU08503,YIL103W,SPOM_SPBC3B8.05,ortholog_one2one,ortholog_one2one
NCU08499,YPL249C,SPOM_SPAC26F1.09,ortholog_one2one,ortholog_one2one
NCU08471,YGR244C,SPOM_SPCC1620.08,ortholog_one2one,ortholog_one2one
NCU08706,YNL218W,SPOM_SPAC26H5.02C,ortholog_one2one,ortholog_one2one
NCU08707,YLL027W,SPOM_SPCC645.03C,ortholog_one2one,ortholog_one2one
NCU08728,YNR037C,SPOM_SPAC1751.02C,ortholog_one2one,ortholog_one2one
NCU08729,YDR167W,SPOM_SPBC21H7.02,ortholog_one2one,ortholog_one2one
NCU08731,YGL240W,SPOM_SPBC1A4.01,ortholog_one2one,ortholog_one2one
NCU08741,YMR029C,SPOM_SPBC1773.01,ortholog_one2one,ortholog_one2one
NCU08407,YGR260W,SPOM_SPBC1683.12,ortholog_one2one,ortholog_one2one
NCU08408,YJL059W,SPOM_SPAC607.09C,ortholog_one2one,ortholog_one2one
NCU08409,YGL026C,SPOM_SPAC19A8.15,ortholog_one2one,ortholog_one2one
NCU08410,YMR193W,SPOM_SPBC14C8.10,ortholog_one2one,ortholog_one2one
NCU08427,YNL290W,SPOM_SPAC27E2.10C,ortholog_one2one,ortholog_one2one
NCU09337,YNL279W,SPOM_SPAP7G5.03,ortholog_one2one,ortholog_one2one
NCU09349,YMR290C,SPOM_SPAC1F7.02C,ortholog_one2one,ortholog_one2one
NCU09770,YBL015W,SPOM_SPAC1952.09C,ortholog_one2one,ortholog_one2one
NCU09757,YPL175W,SPOM_SPBC3D6.07,ortholog_one2one,ortholog_one2one
NCU09756,YNR038W,SPOM_SPCC285.03,ortholog_one2one,ortholog_one2one
NCU09461,YJL024C,SPOM_SPAC30D11.05,ortholog_one2one,ortholog_one2one
NCU09463,YPL160W,SPOM_SPAC26F1.13C,ortholog_one2one,ortholog_one2one
NCU09469,YBL047C,SPOM_SPBC800.10C,ortholog_one2one,ortholog_one2one
NCU09488,YGR245C,SPOM_SPBC106.14C,ortholog_one2one,ortholog_one2one
NCU09521,YMR131C,SPOM_SPBC1711.07,ortholog_one2one,ortholog_one2one
NCU09519,YJR096W,SPOM_SPBC28F2.05C,ortholog_one2one,ortholog_one2one
NCU09512,YLR438C-A,SPOM_SPBC9B6.05C,ortholog_one2one,ortholog_one2one
NCU09510,YMR281W,SPOM_SPAPB2B4.01C,ortholog_one2one,ortholog_one2one
NCU05689,YGL187C,SPOM_SPAC1296.02,ortholog_one2one,ortholog_one2one
NCU05714,YNL284C,SPOM_SPBC9B6.06,ortholog_one2one,ortholog_one2one
NCU07828,YPR067W,SPOM_SPBC3B9.17,ortholog_one2one,ortholog_one2one
NCU07831,YMR309C,SPOM_SPAC4A8.16C,ortholog_one2one,ortholog_one2one
NCU07832,YHR165C,SPOM_SPAC4F8.12C,ortholog_one2one,ortholog_one2one
NCU07837,YJR035W,SPOM_SPCP25A2.02C,ortholog_one2one,ortholog_one2one
NCU07839,YNL112W,SPOM_SPBP8B7.16C,ortholog_one2one,ortholog_one2one
NCU07843,YPL002C,SPOM_SPBC651.05C,ortholog_one2one,ortholog_one2one
NCU07844,YBL074C,SPOM_SPAC3H5.04,ortholog_one2one,ortholog_one2one
NCU07852,YOR150W,SPOM_SPBC16G5.04,ortholog_one2one,ortholog_one2one
NCU07854,YER093C,SPOM_SPBC12C2.02C,ortholog_one2one,ortholog_one2one
NCU07870,YNL102W,SPOM_SPAC3H5.06C,ortholog_one2one,ortholog_one2one
NCU07872,YJL141C,SPOM_SPAC823.03,ortholog_one2one,ortholog_one2one
NCU16624,YNL119W,SPOM_SPBC19C2.13C,ortholog_one2one,ortholog_one2one
NCU07884,YKL120W,SPOM_SPAC139.02C,ortholog_one2one,ortholog_one2one
NCU07887,YJL026W,SPOM_SPBC25D12.04,ortholog_one2one,ortholog_one2one
NCU07889,YNL118C,SPOM_SPAC19A8.12,ortholog_one2one,ortholog_one2one
NCU11353,YGR194C,SPOM_SPCPJ732.02C,ortholog_one2one,ortholog_one2one
NCU10397,YNL267W,SPOM_SPAC22E12.16C,ortholog_one2one,ortholog_one2one
NCU06418,YHR169W,SPOM_SPBC543.06C,ortholog_one2one,ortholog_one2one
NCU06424,YJR122W,SPOM_SPAC21E11.07,ortholog_one2one,ortholog_one2one
NCU06428,YOR243C,SPOM_SPBC1A4.09,ortholog_one2one,ortholog_one2one
NCU06436,YCR068W,SPOM_SPAC23C4.16C,ortholog_one2one,ortholog_one2one
NCU06440,YOL038W,SPOM_SPBC106.16,ortholog_one2one,ortholog_one2one
NCU06447,YCL001W,SPOM_SPAC22E12.05C,ortholog_one2one,ortholog_one2one
NCU06453,YDR485C,SPOM_SPBP35G2.13C,ortholog_one2one,ortholog_one2one
NCU06454,YLR229C,SPOM_SPAC110.03,ortholog_one2one,ortholog_one2one
NCU06464,YKL056C,SPOM_SPAC1F12.02C,ortholog_one2one,ortholog_one2one
NCU06465,YDR297W,SPOM_SPBC887.15C,ortholog_one2one,ortholog_one2one
NCU06468,YLR106C,SPOM_SPCC737.08,ortholog_one2one,ortholog_one2one
NCU06469,YGL068W,SPOM_SPCC4B3.09C,ortholog_one2one,ortholog_one2one
NCU06471,YER023W,SPOM_SPAPYUG7.05,ortholog_one2one,ortholog_one2one
NCU06472,YPL001W,SPOM_SPAC139.06,ortholog_one2one,ortholog_one2one
NCU06481,YDL164C,SPOM_SPAC20G8.01,ortholog_one2one,ortholog_one2one
NCU06482,YER178W,SPOM_SPAC26F1.03,ortholog_one2one,ortholog_one2one
NCU06485,YNL248C,SPOM_SPAC2F3.03C,ortholog_one2one,ortholog_one2one
NCU06495,YCL057C-A,SPOM_SPAPJ691.03,ortholog_one2one,ortholog_one2one
NCU06497,YLR215C,SPOM_SPAP27G11.03,ortholog_one2one,ortholog_one2one
NCU06508,YLL031C,SPOM_SPBC27B12.06,ortholog_one2one,ortholog_one2one
NCU06511,YLL013C,SPOM_SPAC1687.22C,ortholog_one2one,ortholog_one2one
NCU06512,YER091C,SPOM_SPAC9.09,ortholog_one2one,ortholog_one2one
NCU06171,YIR006C,SPOM_SPAC25G10.09C,ortholog_one2one,ortholog_one2one
NCU06173,YCR065W,SPOM_SPBC4C3.12,ortholog_one2one,ortholog_one2one
NCU06176,YML077W,SPOM_SPAC3G9.16C,ortholog_one2one,ortholog_one2one
NCU06179,YCR008W,SPOM_SPAC29A4.16,ortholog_one2one,ortholog_one2one
NCU06182,YLR362W,SPOM_SPBC1D7.05,ortholog_one2one,ortholog_one2one
NCU06183,YLR148W,SPOM_SPCC790.02,ortholog_one2one,ortholog_one2one
NCU06187,YLR359W,SPOM_SPBC14F5.09C,ortholog_one2one,ortholog_one2one
NCU06189,YDR232W,SPOM_SPAC2F3.09,ortholog_one2one,ortholog_one2one
NCU06191,YOL049W,SPOM_SPAC3F10.04,ortholog_one2one,ortholog_one2one
NCU06192,YGL095C,SPOM_SPAC2G11.03C,ortholog_one2one,ortholog_one2one
NCU06193,YLL006W,SPOM_SPBC27B12.01C,ortholog_one2one,ortholog_one2one
NCU06194,YOR175C,SPOM_SPBC16A3.10,ortholog_one2one,ortholog_one2one
NCU11314,YMR274C,SPOM_SPAC1687.02,ortholog_one2one,ortholog_one2one
NCU06200,YNR021W,SPOM_SPBC2G5.01,ortholog_one2one,ortholog_one2one
NCU06212,YOR115C,SPOM_SPAC13G6.05C,ortholog_one2one,ortholog_one2one
NCU06216,YDR325W,SPOM_SPCC188.03,ortholog_one2one,ortholog_one2one
NCU06228,YEL038W,SPOM_SPAC644.08,ortholog_one2one,ortholog_one2one
NCU06232,YCL018W,SPOM_SPBC1A4.02C,ortholog_one2one,ortholog_one2one
NCU06238,YOR141C,SPOM_SPAC664.02C,ortholog_one2one,ortholog_one2one
NCU06242,YKR044W,SPOM_SPCC126.08C,ortholog_one2one,ortholog_one2one
NCU06244,YGR181W,SPOM_SPAC17C9.09C,ortholog_one2one,ortholog_one2one
NCU10721,YPL244C,SPOM_SPBC839.11C,ortholog_one2one,ortholog_one2one
NCU06254,YOL102C,SPOM_SPAC2C4.12C,ortholog_one2one,ortholog_one2one
NCU06260,YGL130W,SPOM_SPBC2F12.08C,ortholog_one2one,ortholog_one2one
NCU06264,YOR005C,SPOM_SPCC1183.05C,ortholog_one2one,ortholog_one2one
NCU06268,YPL045W,SPOM_SPAC824.05,ortholog_one2one,ortholog_one2one
NCU06270,YHR024C,SPOM_SPBC18E5.12C,ortholog_one2one,ortholog_one2one
NCU06272,YMR229C,SPOM_SPCC1183.07,ortholog_one2one,ortholog_one2one
NCU06277,YOR058C,SPOM_SPAPB1A10.09,ortholog_one2one,ortholog_one2one
NCU06278,YNL163C,SPOM_SPCC553.08C,ortholog_one2one,ortholog_one2one
NCU00021,YMR012W,SPOM_SPBC530.06C,ortholog_one2one,ortholog_one2one
NCU00029,YKL175W,SPOM_SPCC126.09,ortholog_one2one,ortholog_one2one
NCU00030,YJL208C,SPOM_SPAC17C9.08,ortholog_one2one,ortholog_one2one
NCU00034,YDR410C,SPOM_SPAC10F6.12C,ortholog_one2one,ortholog_one2one
NCU00037,YNL317W,SPOM_SPAC12G12.14C,ortholog_one2one,ortholog_one2one
NCU11012,YPR187W,SPOM_SPCC1020.04C,ortholog_one2one,ortholog_one2one
NCU00040,YBR079C,SPOM_SPBC17D11.05,ortholog_one2one,ortholog_one2one
NCU00045,YPR031W,SPOM_SPBC17D11.04C,ortholog_one2one,ortholog_one2one
NCU00056,YER061C,SPOM_SPBC887.13C,ortholog_one2one,ortholog_one2one
NCU00057,YPL215W,SPOM_SPCC4B3.17,ortholog_one2one,ortholog_one2one
NCU00065,YML080W,SPOM_SPBC36B7.04,ortholog_one2one,ortholog_one2one
NCU00066,YGR278W,SPOM_SPBC13E7.01,ortholog_one2one,ortholog_one2one
NCU00075,YLR008C,SPOM_SPAC824.06,ortholog_one2one,ortholog_one2one
NCU00081,YLR234W,SPOM_SPBC16G5.12C,ortholog_one2one,ortholog_one2one
NCU00088,YDL236W,SPOM_SPBC15D4.15,ortholog_one2one,ortholog_one2one
NCU00091,YBL104C,SPOM_SPAC12G12.01C,ortholog_one2one,ortholog_one2one
NCU00095,YOL145C,SPOM_SPAC27D7.14C,ortholog_one2one,ortholog_one2one
NCU00105,YPL211W,SPOM_SPCC320.11C,ortholog_one2one,ortholog_one2one
NCU00107,YNR020C,SPOM_SPCC320.12,ortholog_one2one,ortholog_one2one
NCU00109,YPR040W,SPOM_SPCC4B3.16,ortholog_one2one,ortholog_one2one
NCU00112,YLL029W,SPOM_SPAC22G7.01C,ortholog_one2one,ortholog_one2one
NCU16656,YGL016W,SPOM_SPAC22G7.02,ortholog_one2one,ortholog_one2one
NCU16657,YDR268W,SPOM_SPAC3G9.13C,ortholog_one2one,ortholog_one2one
NCU00114,YDR041W,SPOM_SPBC211.01,ortholog_one2one,ortholog_one2one
NCU00115,YLR051C,SPOM_SPAC3G9.15C,ortholog_one2one,ortholog_one2one
NCU00117,YGL233W,SPOM_SPCC1183.01,ortholog_one2one,ortholog_one2one
NCU00119,YOR154W,SPOM_SPBC3E7.09,ortholog_one2one,ortholog_one2one
NCU00133,YML069W,SPOM_SPBC609.05,ortholog_one2one,ortholog_one2one
NCU00135,YDL142C,SPOM_SPAC22A12.08C,ortholog_one2one,ortholog_one2one
NCU00136,YGL236C,SPOM_SPBC30B4.06C,ortholog_one2one,ortholog_one2one
NCU00145,YKL049C,SPOM_SPBC1105.17,ortholog_one2one,ortholog_one2one
NCU00147,YMR009W,SPOM_SPBC887.01,ortholog_one2one,ortholog_one2one
NCU00150,YIL020C,SPOM_SPAC3F10.09,ortholog_one2one,ortholog_one2one
NCU00158,YGR006W,SPOM_SPCC126.14,ortholog_one2one,ortholog_one2one
NCU00163,YOR067C,SPOM_SPAC17C9.07,ortholog_one2one,ortholog_one2one
